# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 80 MeV
80.000000	0.000000	0.000000
79.775385	0.016000	0.208857
79.550482	0.032000	0.417714
79.325289	0.048000	0.626571
79.099805	0.064000	0.835428
78.874029	0.080000	1.044285
78.647960	0.096000	1.253142
78.421596	0.112000	1.461999
78.194937	0.128000	1.670856
77.967981	0.144000	1.879713
77.740728	0.160000	2.088570
77.513175	0.176000	2.297427
77.285322	0.192000	2.506284
77.057167	0.208000	2.715141
76.828710	0.224000	2.923998
76.599949	0.240000	3.132855
76.370882	0.256000	3.341712
76.141509	0.272000	3.550569
75.911828	0.288000	3.759426
75.681838	0.304000	3.968283
75.451537	0.320000	4.177140
75.220926	0.336000	4.385997
74.990001	0.352000	4.594854
74.758762	0.368000	4.803711
74.527207	0.384000	5.012568
74.295335	0.400000	5.221425
74.063146	0.416000	5.430282
73.830636	0.432000	5.639139
73.597806	0.448000	5.847996
73.364653	0.464000	6.056853
73.131177	0.480000	6.265710
72.897376	0.496000	6.474567
72.663248	0.512000	6.683424
72.428792	0.528000	6.892281
72.194007	0.544000	7.101138
71.958891	0.560000	7.309995
71.723443	0.576000	7.518852
71.487661	0.592000	7.727709
71.251545	0.608000	7.936566
71.015091	0.624000	8.145423
70.778300	0.640000	8.354280
70.541169	0.656000	8.563137
70.303696	0.672000	8.771994
70.065882	0.688000	8.980851
69.827723	0.704000	9.189708
69.589218	0.720000	9.398565
69.350366	0.736000	9.607422
69.111165	0.752000	9.816279
68.871614	0.768000	10.025136
68.631711	0.784000	10.233993
68.391454	0.800000	10.442850
68.150842	0.816000	10.651707
67.909873	0.832000	10.860564
67.668545	0.848000	11.069421
67.426857	0.864000	11.278278
67.184807	0.880000	11.487135
66.942394	0.896000	11.695992
66.699615	0.912000	11.904849
66.456469	0.928000	12.113706
66.212955	0.944000	12.322563
65.969070	0.960000	12.531420
65.724812	0.976000	12.740277
65.480181	0.992000	12.949134
65.235173	1.008000	13.157991
64.989788	1.024000	13.366848
64.744023	1.040000	13.575705
64.497877	1.056000	13.784562
64.251348	1.072000	13.993419
64.004434	1.088000	14.202276
63.757132	1.104000	14.411133
63.509442	1.120000	14.619990
63.261361	1.136000	14.828847
63.012887	1.152000	15.037704
62.764018	1.168000	15.246561
62.514752	1.184000	15.455418
62.265088	1.200000	15.664275
62.015023	1.216000	15.873132
61.764555	1.232000	16.081989
61.513682	1.248000	16.290846
61.262402	1.264000	16.499703
61.010713	1.280000	16.708560
60.758613	1.296000	16.917417
60.506100	1.312000	17.126274
60.253171	1.328000	17.335131
59.999824	1.344000	17.543988
59.746057	1.360000	17.752845
59.491869	1.376000	17.961702
59.237256	1.392000	18.170559
58.982216	1.408000	18.379416
58.726748	1.424000	18.588273
58.470848	1.440000	18.797130
58.214514	1.456000	19.005987
57.957745	1.472000	19.214844
57.700537	1.488000	19.423701
57.442889	1.504000	19.632558
57.184797	1.520000	19.841415
56.926260	1.536000	20.050272
56.667275	1.552000	20.259129
56.407838	1.568000	20.467986
56.147949	1.584000	20.676843
55.887604	1.600000	20.885700
55.626800	1.616000	21.094557
55.365536	1.632000	21.303414
55.103807	1.648000	21.512271
54.841613	1.664000	21.721128
54.578949	1.680000	21.929985
54.315813	1.696000	22.138842
54.052203	1.712000	22.347699
53.788115	1.728000	22.556556
53.523547	1.744000	22.765413
53.258495	1.760000	22.974270
52.992958	1.776000	23.183127
