# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 70 MeV
70.000000	0.000000	0.000000
69.841372	0.022000	0.205127
69.682520	0.044000	0.410255
69.523443	0.066000	0.615382
69.364141	0.088000	0.820510
69.204613	0.110000	1.025637
69.044857	0.132000	1.230764
68.884873	0.154000	1.435892
68.724660	0.176000	1.641019
68.564216	0.198000	1.846147
68.403541	0.220000	2.051274
68.242633	0.242000	2.256402
68.081492	0.264000	2.461529
67.920117	0.286000	2.666656
67.758506	0.308000	2.871784
67.596659	0.330000	3.076911
67.434574	0.352000	3.282039
67.272251	0.374000	3.487166
67.109688	0.396000	3.692293
66.946884	0.418000	3.897421
66.783838	0.440000	4.102548
66.620550	0.462000	4.307676
66.457017	0.484000	4.512803
66.293240	0.506000	4.717930
66.129216	0.528000	4.923058
65.964945	0.550000	5.128185
65.800425	0.572000	5.333313
65.635656	0.594000	5.538440
65.470636	0.616000	5.743568
65.305364	0.638000	5.948695
65.139839	0.660000	6.153822
64.974060	0.682000	6.358950
64.808026	0.704000	6.564077
64.641735	0.726000	6.769205
64.475186	0.748000	6.974332
64.308378	0.770000	7.179459
64.141310	0.792000	7.384587
63.973980	0.814000	7.589714
63.806388	0.836000	7.794842
63.638531	0.858000	7.999969
63.470410	0.880000	8.205097
63.302022	0.902000	8.410224
63.133366	0.924000	8.615351
62.964441	0.946000	8.820479
62.795246	0.968000	9.025606
62.625780	0.990000	9.230734
62.456040	1.012000	9.435861
62.286026	1.034000	9.640988
62.115736	1.056000	9.846116
61.945169	1.078000	10.051243
61.774324	1.100000	10.256371
61.603199	1.122000	10.461498
61.431793	1.144000	10.666625
61.260105	1.166000	10.871753
61.088132	1.188000	11.076880
60.915874	1.210000	11.282008
60.743330	1.232000	11.487135
60.570497	1.254000	11.692263
60.397374	1.276000	11.897390
60.223960	1.298000	12.102517
60.050254	1.320000	12.307645
59.876253	1.342000	12.512772
59.701957	1.364000	12.717900
59.527363	1.386000	12.923027
59.352471	1.408000	13.128154
59.177279	1.430000	13.333282
59.001785	1.452000	13.538409
58.825987	1.474000	13.743537
58.649884	1.496000	13.948664
58.473475	1.518000	14.153791
58.296757	1.540000	14.358919
58.119730	1.562000	14.564046
57.942391	1.584000	14.769174
57.764739	1.606000	14.974301
57.586772	1.628000	15.179429
57.408489	1.650000	15.384556
57.229888	1.672000	15.589683
57.050966	1.694000	15.794811
56.871723	1.716000	15.999938
56.692156	1.738000	16.205066
56.512264	1.760000	16.410193
56.332046	1.782000	16.615320
56.151498	1.804000	16.820448
55.970620	1.826000	17.025575
55.789409	1.848000	17.230703
55.607864	1.870000	17.435830
55.425983	1.892000	17.640958
55.243764	1.914000	17.846085
55.061205	1.936000	18.051212
