# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 70 MeV
70.000000	0.000000	0.000000
69.876080	0.022000	0.205127
69.752015	0.044000	0.410255
69.627805	0.066000	0.615382
69.503449	0.088000	0.820510
69.378946	0.110000	1.025637
69.254297	0.132000	1.230764
69.129499	0.154000	1.435892
69.004554	0.176000	1.641019
68.879460	0.198000	1.846147
68.754217	0.220000	2.051274
68.628825	0.242000	2.256402
68.503282	0.264000	2.461529
68.377589	0.286000	2.666656
68.251744	0.308000	2.871784
68.125747	0.330000	3.076911
67.999598	0.352000	3.282039
67.873296	0.374000	3.487166
67.746841	0.396000	3.692293
67.620231	0.418000	3.897421
67.493467	0.440000	4.102548
67.366548	0.462000	4.307676
67.239472	0.484000	4.512803
67.112241	0.506000	4.717930
66.984852	0.528000	4.923058
66.857306	0.550000	5.128185
66.729602	0.572000	5.333313
66.601739	0.594000	5.538440
66.473717	0.616000	5.743568
66.345535	0.638000	5.948695
66.217192	0.660000	6.153822
66.088689	0.682000	6.358950
65.960023	0.704000	6.564077
65.831195	0.726000	6.769205
65.702204	0.748000	6.974332
65.573050	0.770000	7.179459
65.443731	0.792000	7.384587
65.314248	0.814000	7.589714
65.184599	0.836000	7.794842
65.054784	0.858000	7.999969
64.924802	0.880000	8.205097
64.794652	0.902000	8.410224
64.664335	0.924000	8.615351
64.533849	0.946000	8.820479
64.403193	0.968000	9.025606
64.272368	0.990000	9.230734
64.141371	1.012000	9.435861
64.010204	1.034000	9.640988
63.878864	1.056000	9.846116
63.747351	1.078000	10.051243
63.615665	1.100000	10.256371
63.483805	1.122000	10.461498
63.351770	1.144000	10.666625
63.219560	1.166000	10.871753
63.087173	1.188000	11.076880
62.954609	1.210000	11.282008
62.821868	1.232000	11.487135
62.688948	1.254000	11.692263
62.555849	1.276000	11.897390
62.422570	1.298000	12.102517
62.289111	1.320000	12.307645
62.155470	1.342000	12.512772
62.021647	1.364000	12.717900
61.887642	1.386000	12.923027
61.753453	1.408000	13.128154
61.619079	1.430000	13.333282
61.484521	1.452000	13.538409
61.349776	1.474000	13.743537
61.214845	1.496000	13.948664
61.079727	1.518000	14.153791
60.944420	1.540000	14.358919
60.808924	1.562000	14.564046
60.673238	1.584000	14.769174
60.537362	1.606000	14.974301
60.401295	1.628000	15.179429
60.265035	1.650000	15.384556
60.128582	1.672000	15.589683
59.991935	1.694000	15.794811
59.855094	1.716000	15.999938
59.718057	1.738000	16.205066
59.580824	1.760000	16.410193
59.443393	1.782000	16.615320
59.305764	1.804000	16.820448
59.167936	1.826000	17.025575
59.029909	1.848000	17.230703
58.891681	1.870000	17.435830
58.753251	1.892000	17.640958
58.614618	1.914000	17.846085
