# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 70 MeV
70.000000	0.000000	0.000000
69.888959	0.020000	0.200813
69.777801	0.040000	0.401627
69.666527	0.060000	0.602440
69.555135	0.080000	0.803253
69.443625	0.100000	1.004067
69.331997	0.120000	1.204880
69.220251	0.140000	1.405693
69.108386	0.160000	1.606507
68.996402	0.180000	1.807320
68.884299	0.200000	2.008133
68.772075	0.220000	2.208947
68.659731	0.240000	2.409760
68.547267	0.260000	2.610573
68.434681	0.280000	2.811387
68.321974	0.300000	3.012200
68.209144	0.320000	3.213013
68.096193	0.340000	3.413827
67.983119	0.360000	3.614640
67.869921	0.380000	3.815453
67.756600	0.400000	4.016267
67.643156	0.420000	4.217080
67.529586	0.440000	4.417894
67.415892	0.460000	4.618707
67.302073	0.480000	4.819520
67.188129	0.500000	5.020334
67.074058	0.520000	5.221147
66.959861	0.540000	5.421960
66.845537	0.560000	5.622774
66.731086	0.580000	5.823587
66.616507	0.600000	6.024400
66.501799	0.620000	6.225214
66.386964	0.640000	6.426027
66.271999	0.660000	6.626840
66.156905	0.680000	6.827654
66.041681	0.700000	7.028467
65.926327	0.720000	7.229280
65.810842	0.740000	7.430094
65.695225	0.760000	7.630907
65.579477	0.780000	7.831720
65.463597	0.800000	8.032534
65.347584	0.820000	8.233347
65.231439	0.840000	8.434160
65.115159	0.860000	8.634974
64.998746	0.880000	8.835787
64.882198	0.900000	9.036600
64.765516	0.920000	9.237414
64.648698	0.940000	9.438227
64.531744	0.960000	9.639040
64.414654	0.980000	9.839854
64.297427	1.000000	10.040667
64.180063	1.020000	10.241480
64.062561	1.040000	10.442294
63.944921	1.060000	10.643107
63.827142	1.080000	10.843920
63.709223	1.100000	11.044734
63.591165	1.120000	11.245547
63.472967	1.140000	11.446360
63.354628	1.160000	11.647174
63.236148	1.180000	11.847987
63.117526	1.200000	12.048801
62.998761	1.220000	12.249614
62.879854	1.240000	12.450427
62.760804	1.260000	12.651241
62.641610	1.280000	12.852054
62.522271	1.300000	13.052867
62.402787	1.320000	13.253681
62.283158	1.340000	13.454494
62.163383	1.360000	13.655307
62.043462	1.380000	13.856121
61.923393	1.400000	14.056934
61.803177	1.420000	14.257747
61.682813	1.440000	14.458561
61.562300	1.460000	14.659374
61.441638	1.480000	14.860187
61.320826	1.500000	15.061001
61.199864	1.520000	15.261814
61.078751	1.540000	15.462627
60.957486	1.560000	15.663441
60.836069	1.580000	15.864254
60.714500	1.600000	16.065067
60.592777	1.620000	16.265881
60.470901	1.640000	16.466694
60.348870	1.660000	16.667507
60.226684	1.680000	16.868321
60.104342	1.700000	17.069134
59.981845	1.720000	17.269947
59.859190	1.740000	17.470761
59.736379	1.760000	17.671574
59.613409	1.780000	17.872387
59.490281	1.800000	18.073201
59.366993	1.820000	18.274014
59.243545	1.840000	18.474827
59.119937	1.860000	18.675641
58.996168	1.880000	18.876454
58.872238	1.900000	19.077267
58.748144	1.920000	19.278081
58.623888	1.940000	19.478894
58.499468	1.960000	19.679708
58.374884	1.980000	19.880521
58.250135	2.000000	20.081334
58.125220	2.020000	20.282148
58.000139	2.040000	20.482961
57.874891	2.060000	20.683774
57.749475	2.080000	20.884588
57.623891	2.100000	21.085401
57.498138	2.120000	21.286214
57.372215	2.140000	21.487028
57.246122	2.160000	21.687841
57.119858	2.180000	21.888654
56.993422	2.200000	22.089468
56.866813	2.220000	22.290281
56.740031	2.240000	22.491094
56.613076	2.260000	22.691908
56.485945	2.280000	22.892721
56.358640	2.300000	23.093534
56.231158	2.320000	23.294348
56.103499	2.340000	23.495161
55.975663	2.360000	23.695974
55.847649	2.380000	23.896788
55.719455	2.400000	24.097601
55.591082	2.420000	24.298414
55.462528	2.440000	24.499228
55.333793	2.460000	24.700041
55.204875	2.480000	24.900854
55.075775	2.500000	25.101668
54.946491	2.520000	25.302481
54.817022	2.540000	25.503294
54.687369	2.560000	25.704108
54.557529	2.580000	25.904921
54.427502	2.600000	26.105734
54.297288	2.620000	26.306548
54.166885	2.640000	26.507361
54.036293	2.660000	26.708174
53.905510	2.680000	26.908988
53.774537	2.700000	27.109801
53.643371	2.720000	27.310614
53.512013	2.740000	27.511428
53.380462	2.760000	27.712241
53.248716	2.780000	27.913055
53.116775	2.800000	28.113868
52.984637	2.820000	28.314681
52.852303	2.840000	28.515495
52.719771	2.860000	28.716308
52.587040	2.880000	28.917121
52.454109	2.900000	29.117935
52.320977	2.920000	29.318748
52.187644	2.940000	29.519561
52.054109	2.960000	29.720375
51.920370	2.980000	29.921188
51.786427	3.000000	30.122001
51.652278	3.020000	30.322815
51.517923	3.040000	30.523628
51.383362	3.060000	30.724441
51.248592	3.080000	30.925255
51.113612	3.100000	31.126068
50.978423	3.120000	31.326881
50.843023	3.140000	31.527695
50.707411	3.160000	31.728508
50.571585	3.180000	31.929321
50.435546	3.200000	32.130135
50.299291	3.220000	32.330948
50.162820	3.240000	32.531761
50.026132	3.260000	32.732575
49.889226	3.280000	32.933388
49.752100	3.300000	33.134201
49.614755	3.320000	33.335015
49.477187	3.340000	33.535828
49.339398	3.360000	33.736641
49.201384	3.380000	33.937455
49.063146	3.400000	34.138268
48.924683	3.420000	34.339081
48.785992	3.440000	34.539895
48.647074	3.460000	34.740708
48.507926	3.480000	34.941521
48.368548	3.500000	35.142335
48.228938	3.520000	35.343148
48.089096	3.540000	35.543962
47.949020	3.560000	35.744775
47.808709	3.580000	35.945588
47.668162	3.600000	36.146402
47.527378	3.620000	36.347215
47.386355	3.640000	36.548028
47.245093	3.660000	36.748842
47.103589	3.680000	36.949655
46.961843	3.700000	37.150468
46.819854	3.720000	37.351282
46.677619	3.740000	37.552095
46.535139	3.760000	37.752908
46.392411	3.780000	37.953722
46.249435	3.800000	38.154535
46.106209	3.820000	38.355348
45.962731	3.840000	38.556162
45.819001	3.860000	38.756975
45.675017	3.880000	38.957788
45.530778	3.900000	39.158602
45.386282	3.920000	39.359415
45.241528	3.940000	39.560228
45.096514	3.960000	39.761042
44.951240	3.980000	39.961855
44.805703	4.000000	40.162668
44.659903	4.020000	40.363482
44.513837	4.040000	40.564295
44.367505	4.060000	40.765108
44.220904	4.080000	40.965922
44.074034	4.100000	41.166735
43.926893	4.120000	41.367548
43.779480	4.140000	41.568362
43.631792	4.160000	41.769175
43.483829	4.180000	41.969988
43.335588	4.200000	42.170802
43.187068	4.220000	42.371615
43.038268	4.240000	42.572428
42.889186	4.260000	42.773242
42.739821	4.280000	42.974055
42.590170	4.300000	43.174869
42.440232	4.320000	43.375682
42.290006	4.340000	43.576495
42.139489	4.360000	43.777309
41.988680	4.380000	43.978122
41.837578	4.400000	44.178935
41.686180	4.420000	44.379749
41.534485	4.440000	44.580562
41.382491	4.460000	44.781375
41.230196	4.480000	44.982189
41.077599	4.500000	45.183002
40.924698	4.520000	45.383815
40.771490	4.540000	45.584629
40.617974	4.560000	45.785442
40.464148	4.580000	45.986255
40.310010	4.600000	46.187069
40.155558	4.620000	46.387882
40.000791	4.640000	46.588695
39.845705	4.660000	46.789509
39.690301	4.680000	46.990322
39.534574	4.700000	47.191135
39.378524	4.720000	47.391949
39.222148	4.740000	47.592762
39.065444	4.760000	47.793575
38.908410	4.780000	47.994389
38.751044	4.800000	48.195202
38.593343	4.820000	48.396015
38.435307	4.840000	48.596829
38.276931	4.860000	48.797642
38.118215	4.880000	48.998455
37.959156	4.900000	49.199269
37.799752	4.920000	49.400082
37.640000	4.940000	49.600895
37.479898	4.960000	49.801709
37.319444	4.980000	50.002522
37.158635	5.000000	50.203335
36.997469	5.020000	50.404149
36.835944	5.040000	50.604962
36.674057	5.060000	50.805775
36.511805	5.080000	51.006589
36.349187	5.100000	51.207402
36.186199	5.120000	51.408216
36.022839	5.140000	51.609029
35.859104	5.160000	51.809842
35.694992	5.180000	52.010656
35.530500	5.200000	52.211469
35.365626	5.220000	52.412282
35.200366	5.240000	52.613096
35.034718	5.260000	52.813909
34.868678	5.280000	53.014722
34.702245	5.300000	53.215536
34.535416	5.320000	53.416349
34.368186	5.340000	53.617162
34.200554	5.360000	53.817976
34.032516	5.380000	54.018789
33.864070	5.400000	54.219602
33.695212	5.420000	54.420416
33.525939	5.440000	54.621229
33.356248	5.460000	54.822042
33.186136	5.480000	55.022856
33.015599	5.500000	55.223669
32.844635	5.520000	55.424482
32.673239	5.540000	55.625296
32.501409	5.560000	55.826109
32.329141	5.580000	56.026922
32.156432	5.600000	56.227736
31.983278	5.620000	56.428549
31.809675	5.640000	56.629362
31.635620	5.660000	56.830176
31.461109	5.680000	57.030989
31.286138	5.700000	57.231802
31.110704	5.720000	57.432616
30.934803	5.740000	57.633429
30.758431	5.760000	57.834242
30.581583	5.780000	58.035056
30.404256	5.800000	58.235869
30.226446	5.820000	58.436682
30.048148	5.840000	58.637496
29.869358	5.860000	58.838309
29.690072	5.880000	59.039123
29.510286	5.900000	59.239936
29.329995	5.920000	59.440749
29.149194	5.940000	59.641563
28.967880	5.960000	59.842376
28.786046	5.980000	60.043189
28.603689	6.000000	60.244003
28.420804	6.020000	60.444816
28.237385	6.040000	60.645629
28.053428	6.060000	60.846443
27.868928	6.080000	61.047256
27.683879	6.100000	61.248069
27.498275	6.120000	61.448883
27.312113	6.140000	61.649696
27.125386	6.160000	61.850509
26.938088	6.180000	62.051323
26.750214	6.200000	62.252136
26.561758	6.220000	62.452949
26.372713	6.240000	62.653763
26.183075	6.260000	62.854576
25.992837	6.280000	63.055389
25.801992	6.300000	63.256203
25.610533	6.320000	63.457016
25.418456	6.340000	63.657829
25.225751	6.360000	63.858643
25.032414	6.380000	64.059456
24.838436	6.400000	64.260269
24.643810	6.420000	64.461083
24.448530	6.440000	64.661896
24.252587	6.460000	64.862709
24.055974	6.480000	65.063523
23.858683	6.500000	65.264336
23.660706	6.520000	65.465149
23.462034	6.540000	65.665963
23.262659	6.560000	65.866776
23.062573	6.580000	66.067589
22.861766	6.600000	66.268403
22.660228	6.620000	66.469216
22.457952	6.640000	66.670030
22.254926	6.660000	66.870843
22.051142	6.680000	67.071656
21.846588	6.700000	67.272470
21.641254	6.720000	67.473283
21.435130	6.740000	67.674096
21.228203	6.760000	67.874910
21.020463	6.780000	68.075723
20.811898	6.800000	68.276536
20.602495	6.820000	68.477350
20.392241	6.840000	68.678163
20.181124	6.860000	68.878976
19.969160	6.880000	69.079790
19.756400	6.900000	69.280603
19.542839	6.920000	69.481416
19.328469	6.940000	69.682230
19.113279	6.960000	69.883043
18.897261	6.980000	70.083856
18.680406	7.000000	70.284670
18.462704	7.020000	70.485483
18.244145	7.040000	70.686296
18.024719	7.060000	70.887110
17.804417	7.080000	71.087923
17.583227	7.100000	71.288736
17.361140	7.120000	71.489550
17.138144	7.140000	71.690363
16.914229	7.160000	71.891176
16.689383	7.180000	72.091990
16.463594	7.200000	72.292803
16.236852	7.220000	72.493616
16.009144	7.240000	72.694430
15.780457	7.260000	72.895243
15.550780	7.280000	73.096056
15.320099	7.300000	73.296870
15.088401	7.320000	73.497683
14.855673	7.340000	73.698496
14.621902	7.360000	73.899310
14.387072	7.380000	74.100123
14.151170	7.400000	74.300936
13.914181	7.420000	74.501750
13.676091	7.440000	74.702563
13.436883	7.460000	74.903377
13.196543	7.480000	75.104190
12.955055	7.500000	75.305003
12.712402	7.520000	75.505817
12.468568	7.540000	75.706630
12.223537	7.560000	75.907443
11.977292	7.580000	76.108257
11.729816	7.600000	76.309070
11.481093	7.620000	76.509883
11.231106	7.640000	76.710697
10.979893	7.660000	76.911510
10.727574	7.680000	77.112323
10.474158	7.700000	77.313137
10.219647	7.720000	77.513950
9.964046	7.740000	77.714763
9.707363	7.760000	77.915577
9.449611	7.780000	78.116390
9.190804	7.800000	78.317203
8.930967	7.820000	78.518017
8.670126	7.840000	78.718830
8.408319	7.860000	78.919643
8.145592	7.880000	79.120457
7.882002	7.900000	79.321270
7.617622	7.920000	79.522083
7.352540	7.940000	79.722897
7.312723	7.943000	79.753019
7.272893	7.946000	79.783141
7.233051	7.949000	79.813263
7.193197	7.952000	79.843385
7.153331	7.955000	79.873507
7.113454	7.958000	79.903629
7.073566	7.961000	79.933751
7.033665	7.964000	79.963873
6.993735	7.967000	79.993995
6.953774	7.970000	80.024117
6.913782	7.973000	80.054239
6.873759	7.976000	80.084361
6.833704	7.979000	80.114483
6.793617	7.982000	80.144605
6.753498	7.985000	80.174727
6.713347	7.988000	80.204849
6.673166	7.991000	80.234971
6.632953	7.994000	80.265093
6.592709	7.997000	80.295215
6.552434	8.000000	80.325337
6.512129	8.003000	80.355459
6.471793	8.006000	80.385581
6.431427	8.009000	80.415703
6.391032	8.012000	80.445825
6.350607	8.015000	80.475947
